,ph,Temperature,Humidity,Density,Electrical Conductivity,N,P,K,Ca,Mg,Particle Width,Particle Spacing,Cotton Crop,Grain Surface
199,0.69005555,0.21696205,0.5127565,0.6326794,0.6176283,0.51705885,0.7223912,0.6359624,0.409043,0.35194403,0,0,1,2
200,0.5945789,0.38484,0.5846392,0.49652195,0.58910394,0.61433375,0.6745962,0.3069022,0.3564853,0.33806401,0,0,1,2
201,0.5969537,0.38433743,0.58504045,0.49703103,0.5909277,0.6157062,0.6751262,0.3112811,0.3588183,0.34048024,0,0,1,2
202,0.5993389,0.38375401,0.5853885,0.4975588,0.592768,0.61719143,0.67550594,0.31579024,0.3611552,0.34289625,0,0,1,2
203,0.6017205,0.38295278,0.5855721,0.49821877,0.5946639,0.6186657,0.675889,0.31996074,0.363621,0.34524104,0,0,1,2
204,0.60406756,0.38220575,0.5857844,0.49887353,0.5964866,0.61998063,0.67631406,0.3236378,0.36645624,0.34750924,0,0,1,2
205,0.60638106,0.38149902,0.58595014,0.4995011,0.5983129,0.62130934,0.67673874,0.3273296,0.36926886,0.34952265,0,0,1,2
206,0.60862476,0.38083458,0.5858325,0.50009763,0.60022753,0.6225844,0.67709327,0.3304797,0.37182492,0.3514594,0,0,1,2
207,0.61084193,0.38027006,0.5854774,0.5006233,0.6022763,0.62384224,0.6775133,0.33328155,0.37456137,0.35333687,0,0,1,2
208,0.6128403,0.3796974,0.5850849,0.5011179,0.60433096,0.6251602,0.67773175,0.3359621,0.3775597,0.35492072,0,0,1,2
209,0.6148075,0.37908587,0.58465654,0.50158554,0.6062847,0.62650025,0.67788357,0.3386258,0.38058934,0.3564557,0,0,1,2
210,0.6166791,0.37856436,0.5843086,0.50224066,0.6079472,0.627749,0.6780258,0.34159327,0.383554,0.35795543,0,0,1,2
211,0.61851597,0.37800154,0.5839884,0.50328475,0.60917974,0.6288352,0.6781243,0.34471554,0.38646054,0.35941762,0,0,1,2
212,0.6203522,0.37741262,0.58363795,0.5042751,0.610231,0.6299775,0.67823106,0.34784228,0.38932484,0.36086944,0,0,1,2
213,0.6222407,0.37673256,0.5832683,0.50527906,0.6114079,0.6310189,0.67838013,0.35073578,0.3921086,0.36203435,0,0,1,2
214,0.6241118,0.37601733,0.58288527,0.50614923,0.612638,0.63192976,0.6785481,0.35367838,0.39488253,0.36313766,0,0,1,2
215,0.6259383,0.3753087,0.58250016,0.50699615,0.6138068,0.632776,0.6787168,0.35670745,0.39777482,0.3642726,0,0,1,2
216,0.62776494,0.37460002,0.58211553,0.50784296,0.6149758,0.63366055,0.6789228,0.3598941,0.4006514,0.36533228,0,0,1,2
217,0.6295913,0.3742365,0.5814159,0.50856364,0.6161381,0.6346152,0.67927164,0.36291155,0.40353963,0.36637485,0,0,1,2
218,0.6314178,0.37405545,0.58078766,0.5091002,0.6173722,0.6356705,0.679654,0.3658059,0.40641102,0.36729366,0,0,1,2
219,0.63324463,0.3738486,0.5802454,0.5098879,0.6185626,0.63669014,0.68018514,0.3687644,0.40924087,0.36805382,0,0,1,2
220,0.6350923,0.37361535,0.57969165,0.5112778,0.61979085,0.63764685,0.680793,0.37178895,0.41202316,0.36880425,0,0,1,2
221,0.63696474,0.37339574,0.5790477,0.5125879,0.62119466,0.6386062,0.68139446,0.3748471,0.41434878,0.3695666,0,0,1,2
222,0.6388217,0.37320253,0.5784427,0.5138427,0.6226163,0.6395792,0.6819866,0.37823865,0.41683155,0.37034398,0,0,1,2
223,0.6405961,0.37290335,0.57800597,0.5149745,0.6238537,0.6405254,0.68260795,0.3818932,0.4192844,0.37107724,0,0,1,2
224,0.64234334,0.37256834,0.57763135,0.51613796,0.62498736,0.6414034,0.6833276,0.38550627,0.4216712,0.37184653,0,0,1,2
225,0.64415544,0.37207755,0.577295,0.5173411,0.62608683,0.64218265,0.6841256,0.38913086,0.42399397,0.3726525,0,0,1,2
226,0.64596635,0.37150723,0.5768437,0.5185508,0.6271431,0.64293575,0.6849447,0.39270946,0.42583606,0.373512,0,0,1,2
227,0.64776933,0.37049112,0.57615286,0.51979715,0.6281492,0.6435783,0.6857775,0.3963924,0.42737597,0.3747723,0,0,1,2
228,0.6496662,0.3693208,0.57531303,0.5212305,0.6292548,0.64398813,0.6866214,0.39996427,0.42893103,0.37596983,0,0,1,2
229,0.6514374,0.36822465,0.5749025,0.5226518,0.63025635,0.64436746,0.6876027,0.4035664,0.43053263,0.37700978,0,0,1,2
230,0.65315694,0.36732143,0.57444954,0.5240206,0.63117737,0.64459205,0.6885619,0.40711695,0.43211308,0.37805,0,0,1,2
231,0.65483665,0.36646238,0.57390946,0.52530634,0.63208616,0.6448028,0.6894052,0.41070503,0.4336479,0.3790994,0,0,1,2
232,0.65642214,0.3655347,0.5732116,0.52689743,0.63304067,0.6451187,0.68989766,0.41417313,0.435369,0.38023734,0,0,1,2
233,0.6580547,0.36451498,0.5726274,0.528779,0.6339268,0.64542377,0.6902663,0.4176133,0.43709558,0.38125497,0,0,1,2
234,0.6596846,0.36341214,0.5720343,0.5307274,0.6348732,0.64547884,0.6906835,0.42098352,0.43866795,0.38236228,0,0,1,2
235,0.661298,0.36230174,0.5714661,0.53267854,0.63551545,0.6451439,0.69128865,0.42423522,0.4402422,0.38374853,0,0,1,2
236,0.6629285,0.36121535,0.5708494,0.53455675,0.63604814,0.6447903,0.69195205,0.4273585,0.44184905,0.38499123,0,0,1,2
237,0.66448087,0.3601007,0.57019365,0.53634655,0.63653463,0.6444171,0.6927321,0.43030772,0.44353077,0.386184,0,0,1,2
238,0.6658852,0.35892752,0.569568,0.53801626,0.63691384,0.6440913,0.693481,0.43354177,0.4452485,0.38718888,0,0,1,2
239,0.66700613,0.3578213,0.5690898,0.5394738,0.6371326,0.6436782,0.694089,0.43681845,0.44693837,0.38808125,0,0,1,2
240,0.6681295,0.35669968,0.5686099,0.54093534,0.63736117,0.6432377,0.694706,0.4401842,0.44847944,0.38890317,0,0,1,2
241,0.6692504,0.35550994,0.5682408,0.5422848,0.63757014,0.6427022,0.695348,0.443744,0.44988552,0.38962492,0,0,1,2
242,0.6703712,0.35421306,0.56797147,0.5436343,0.6376041,0.64208466,0.6961827,0.4471886,0.4511783,0.39038658,0,0,1,2
243,0.6715141,0.35285592,0.56773645,0.5449555,0.6375851,0.64137053,0.69694704,0.45044246,0.45251933,0.39096954,0,0,1,2
244,0.67271996,0.3512287,0.56764305,0.5464597,0.63735193,0.6406828,0.69767344,0.45365337,0.4539025,0.39117146,0,0,1,2
245,0.6739143,0.34970888,0.5674877,0.5480536,0.6369755,0.6399137,0.69839513,0.45696074,0.455158,0.39129058,0,0,1,2
246,0.6751019,0.34826753,0.5671517,0.54970354,0.63669026,0.6390857,0.6991055,0.46033925,0.45629746,0.39146,0,0,1,2
247,0.67624784,0.34691176,0.5667843,0.5515825,0.63631153,0.63824224,0.6998091,0.46373722,0.45741224,0.391664,0,0,1,2
248,0.67739403,0.34558254,0.5668088,0.5531732,0.6358935,0.63748974,0.7005362,0.46708214,0.45849544,0.3918791,0,0,1,2
249,0.6785838,0.34419924,0.56671864,0.55503327,0.6352291,0.6366884,0.70124125,0.4705431,0.45948112,0.39206347,0,0,1,2
250,0.6797061,0.34268767,0.5665174,0.5567398,0.6344346,0.6359328,0.7019202,0.47394386,0.4605893,0.39219803,0,0,1,2
251,0.6803783,0.34090996,0.5662468,0.55819416,0.6337139,0.63489103,0.70260924,0.47732082,0.4617178,0.3923264,0,0,1,2
252,0.6810216,0.33912355,0.56594926,0.5596573,0.63300586,0.633756,0.7031741,0.48068765,0.462794,0.39237377,0,0,1,2
253,0.68166494,0.33733624,0.5656313,0.5611378,0.6323208,0.6324574,0.70361984,0.4841335,0.46374917,0.3922853,0,0,1,2
254,0.68224776,0.33548784,0.56541276,0.562689,0.6316252,0.63105357,0.7039899,0.48779926,0.4645366,0.39214495,0,0,1,2
255,0.6827788,0.33355132,0.5651611,0.5641332,0.6308133,0.6295906,0.7043485,0.49145758,0.4652056,0.39200562,0,0,1,2
256,0.6833467,0.33156106,0.5647813,0.5653645,0.6300385,0.6280911,0.70472217,0.49494323,0.46570015,0.3918393,0,0,1,2
257,0.68398905,0.3294829,0.56428534,0.5665023,0.6292823,0.62647593,0.70518786,0.49855515,0.4660913,0.3916657,0,0,1,2
258,0.6846501,0.32767498,0.56372637,0.5675822,0.62850255,0.6248535,0.70574,0.5026477,0.46610186,0.39143276,0,0,1,2
259,0.6852765,0.3257122,0.56307185,0.5686536,0.62777525,0.6231538,0.7063861,0.50673264,0.46614346,0.391128,0,0,1,2
260,0.6858034,0.32372168,0.56249964,0.5696067,0.6271219,0.6212192,0.7070556,0.5107632,0.46605626,0.39069203,0,0,1,2
261,0.6863353,0.3216959,0.5619947,0.5705201,0.626508,0.61927444,0.70783037,0.5143249,0.46585196,0.39004445,0,0,1,2
262,0.6869265,0.3195315,0.5616081,0.5716305,0.6259127,0.6173586,0.70855933,0.5179223,0.46515667,0.3890936,0,0,1,2
263,0.68756104,0.31729627,0.5610537,0.57299924,0.6254658,0.61546034,0.7092815,0.52166486,0.46397787,0.38818344,0,0,1,2
264,0.68847233,0.3148941,0.56045467,0.5744391,0.6251236,0.613248,0.70997554,0.52549964,0.46270418,0.38726667,0,0,1,2
265,0.6893358,0.3122333,0.5598691,0.5759682,0.624806,0.6109827,0.7107255,0.52931386,0.46163192,0.38623133,0,0,1,2
266,0.68992114,0.30954558,0.55938995,0.5777239,0.6243667,0.6087034,0.7115441,0.53313684,0.46043444,0.38520434,0,0,1,2
267,0.69048345,0.3068457,0.5591726,0.579797,0.6239203,0.6064086,0.7123625,0.5370086,0.45903707,0.3842436,0,0,1,2
268,0.69109344,0.30424598,0.558952,0.58181804,0.6234851,0.6041158,0.7131233,0.5407825,0.45763865,0.38321334,0,0,1,2
269,0.6917126,0.3015974,0.55872667,0.58379453,0.6229771,0.6018409,0.7139364,0.5444323,0.4563745,0.3822339,0,0,1,2
270,0.6922751,0.29898044,0.5585272,0.5857548,0.62227094,0.59951925,0.7151292,0.54774845,0.45488217,0.3813444,0,0,1,2
271,0.6927982,0.2963564,0.55827636,0.5876666,0.62160796,0.5971386,0.7162722,0.55097675,0.4532939,0.38048083,0,0,1,2
272,0.6933182,0.29372683,0.55800205,0.58955956,0.6209221,0.5947778,0.7174299,0.55430627,0.4516227,0.37956175,0,0,1,2
273,0.6936905,0.29096675,0.55770034,0.59134656,0.6201503,0.59251064,0.71852094,0.5577433,0.44992867,0.3786377,0,0,1,2
274,0.6940185,0.28824893,0.55733085,0.5930319,0.61936945,0.59024507,0.71941245,0.5612825,0.4482928,0.37745348,0,0,1,2
275,0.6944481,0.2855822,0.55682707,0.59470683,0.61859715,0.5879733,0.72025245,0.56473184,0.44665143,0.37620687,0,0,1,2
276,0.694889,0.28289124,0.55634886,0.59639674,0.6177792,0.5856853,0.72105384,0.56828326,0.4449385,0.37494648,0,0,1,2
277,0.69531804,0.2801648,0.5559257,0.5981159,0.6168985,0.5833194,0.7218618,0.5718309,0.44322658,0.3736678,0,0,1,2
278,0.69574684,0.27752745,0.5553862,0.5997753,0.61647296,0.580618,0.7226027,0.57537365,0.44150224,0.3724086,0,0,1,2
279,0.6961758,0.27491614,0.554764,0.6012445,0.6162281,0.5777179,0.7233312,0.57902074,0.4396853,0.37115625,0,0,1,2
280,0.6965077,0.27210575,0.554095,0.6026898,0.61590177,0.5751299,0.72375077,0.58263993,0.43786636,0.36991352,0,0,1,2
281,0.6966691,0.2691604,0.5534117,0.6041094,0.6155682,0.57263434,0.72404027,0.58619034,0.4360911,0.36874804,0,0,1,2
282,0.69651306,0.2663915,0.5521538,0.6057195,0.6153515,0.5699213,0.7242513,0.5895238,0.4344675,0.3678012,0,0,1,2
283,0.69614166,0.26388195,0.5503619,0.6075186,0.6153284,0.56702137,0.72439235,0.59284633,0.43329564,0.3669643,0,0,1,2
284,0.6956689,0.2614078,0.5484371,0.6093356,0.61546534,0.56396246,0.7245332,0.596254,0.43241128,0.3661263,0,0,1,2
285,0.6951944,0.25883535,0.54659194,0.6111404,0.615633,0.5609037,0.7246734,0.5996697,0.43150863,0.36528987,0,0,1,2
286,0.69470865,0.25625047,0.5447794,0.61293924,0.61580896,0.5579252,0.724643,0.60281473,0.43027624,0.36454684,0,0,1,2
287,0.6942554,0.25362235,0.5428992,0.6146998,0.6160079,0.55504936,0.724388,0.60588104,0.428911,0.36382264,0,0,1,2
288,0.6939298,0.25069404,0.54084134,0.61637175,0.6162428,0.5520442,0.72410655,0.60898113,0.42729667,0.36270845,0,0,1,2
289,0.6936657,0.24760158,0.5387521,0.61784446,0.61639357,0.54894835,0.72364986,0.61204475,0.42593044,0.36146393,0,0,1,2
290,0.69339824,0.24450602,0.53665674,0.61929584,0.61653125,0.5458107,0.7232358,0.6148559,0.4243935,0.36048603,0,0,1,2
291,0.6931307,0.24141058,0.5345719,0.6207416,0.61668193,0.54264075,0.72272384,0.61741203,0.42278844,0.35962918,0,0,1,2
292,0.69286317,0.23831508,0.5324867,0.62218684,0.6168502,0.5394181,0.7225517,0.6197227,0.4212169,0.35863993,0,0,1,2
293,0.6925957,0.23521283,0.53038585,0.62361276,0.6169743,0.5362118,0.72236705,0.6220431,0.41964003,0.3576098,0,0,1,2
294,0.69232804,0.23209077,0.5281616,0.62514746,0.61695886,0.5330955,0.7220989,0.6243855,0.41809884,0.3566318,0,0,1,2
295,0.69206053,0.2290176,0.52577347,0.62689483,0.6169547,0.53004044,0.72211474,0.62659657,0.4166664,0.35575426,0,0,1,2
296,0.69178367,0.22599168,0.52334356,0.6286115,0.61692363,0.52699506,0.72235274,0.6287349,0.4152948,0.35480937,0,0,1,2
297,0.69149965,0.22296914,0.52074796,0.6301855,0.6167856,0.5243048,0.7224395,0.6308565,0.41406682,0.35407862,0,0,1,2
298,0.6911487,0.21990284,0.51801807,0.6317774,0.6166656,0.52186584,0.7223803,0.63294816,0.41290596,0.35337815,0,0,1,2
299,0.6907933,0.21683405,0.5153008,0.63320136,0.6168001,0.5193669,0.7223397,0.6350259,0.4117325,0.3526634,0,0,1,2
300,0.59537303,0.3864412,0.58571965,0.49808207,0.5890186,0.6160526,0.6748607,0.30811524,0.3576327,0.3374757,0,0,1,2
301,0.5977851,0.38591397,0.5860598,0.4986023,0.59084713,0.6174088,0.67563885,0.31210268,0.3599632,0.33989206,0,0,1,2
302,0.60019755,0.38538665,0.5864,0.49915668,0.59266454,0.61887044,0.67604035,0.3165583,0.36234,0.34230793,0,0,1,2
303,0.60257304,0.38469565,0.5866234,0.49978513,0.59452623,0.6202823,0.67645574,0.32100523,0.36488104,0.34467652,0,0,1,2
304,0.6049479,0.38392827,0.58677346,0.50043595,0.59643054,0.6216028,0.6768923,0.32477963,0.36768743,0.34699285,0,0,1,2
305,0.60728323,0.38322768,0.58691394,0.5010816,0.5982606,0.6229207,0.6773173,0.32828578,0.37037328,0.34906155,0,0,1,2
306,0.6095466,0.38247404,0.5868162,0.5016518,0.600149,0.6242239,0.67769533,0.3314041,0.3728658,0.35100803,0,0,1,2
307,0.611753,0.38188145,0.5864868,0.5021414,0.6022001,0.6254902,0.6780582,0.33411297,0.37563834,0.35278842,0,0,1,2
308,0.613946,0.3813095,0.5861077,0.5026549,0.60429764,0.626815,0.67825425,0.3367699,0.37866032,0.35433546,0,0,1,2
309,0.61589295,0.38072744,0.5857023,0.50312436,0.6063422,0.628211,0.67841166,0.33943376,0.38169006,0.35587043,0,0,1,2
310,0.6178092,0.38013518,0.58534837,0.50373065,0.6078995,0.6296117,0.6786236,0.34236604,0.38457125,0.35740045,0,0,1,2
311,0.6196797,0.37957412,0.585047,0.50477433,0.6088814,0.6308426,0.67875624,0.34553367,0.38746226,0.35889807,0,0,1,2
312,0.62157923,0.37893885,0.58471435,0.5057563,0.6099329,0.6319779,0.6788602,0.3486498,0.3903112,0.36033797,0,0,1,2
313,0.6234675,0.37828285,0.58436376,0.5067613,0.6110282,0.6330524,0.679044,0.35158524,0.3929754,0.3615562,0,0,1,2
314,0.6253302,0.3775752,0.5839846,0.5077517,0.61221313,0.6340422,0.6791933,0.3544516,0.39567742,0.3626727,0,0,1,2
315,0.62715685,0.37686652,0.5836001,0.5085948,0.61337304,0.6349175,0.6793572,0.35741553,0.3984844,0.36376482,0,0,1,2
316,0.62898344,0.37615797,0.583215,0.5094418,0.61453414,0.6357144,0.67978287,0.36026317,0.4012854,0.36483288,0,0,1,2
317,0.63080996,0.3758176,0.58272237,0.51024514,0.61567247,0.6365869,0.6802359,0.36326525,0.40406293,0.36583573,0,0,1,2
318,0.63266826,0.37555733,0.58225906,0.5108177,0.6168885,0.63758075,0.6806134,0.36622915,0.40687045,0.36681518,0,0,1,2
319,0.6345405,0.37527832,0.5818516,0.51204985,0.6181253,0.63863045,0.68107355,0.36908227,0.40978202,0.3675937,0,0,1,2
320,0.63641304,0.37504196,0.5812693,0.51333696,0.619534,0.6396209,0.68164927,0.37203905,0.4124757,0.36835453,0,0,1,2
321,0.6382854,0.37481353,0.5806924,0.5146045,0.62092996,0.6405931,0.6822543,0.3751352,0.41482028,0.3691584,0,0,1,2
322,0.64015794,0.3745978,0.580103,0.51576513,0.6224005,0.6416007,0.68278944,0.37847927,0.41734287,0.36991554,0,0,1,2
323,0.64193267,0.37426773,0.5797068,0.51689285,0.62365687,0.6425562,0.6834331,0.38216257,0.41980916,0.37061778,0,0,1,2
324,0.64368236,0.373858,0.57936764,0.5180878,0.6247519,0.6434385,0.68415034,0.38576642,0.4222225,0.37134528,0,0,1,2
325,0.6454996,0.37334797,0.57899463,0.5192881,0.6258236,0.64422077,0.68493927,0.3893841,0.42454606,0.3721534,0,0,1,2
326,0.6473105,0.37285897,0.5785847,0.5204845,0.62687385,0.6449881,0.6857323,0.39296353,0.42621496,0.37299648,0,0,1,2
327,0.64912134,0.37182432,0.57787806,0.5217071,0.627806,0.64565915,0.6865778,0.39643934,0.4279313,0.3744898,0,0,1,2
328,0.6509717,0.3706905,0.57719547,0.52318,0.6287958,0.64619327,0.6874165,0.39987218,0.42976227,0.375686,0,0,1,2
329,0.652718,0.36960325,0.5767962,0.52462435,0.62974733,0.64657205,0.68835855,0.40335393,0.4315579,0.3767262,0,0,1,2
330,0.6544009,0.3687637,0.5763444,0.5259565,0.63070554,0.6468262,0.6892559,0.406933,0.4331307,0.37776622,0,0,1,2
331,0.6560859,0.36798084,0.57610583,0.5272839,0.6316826,0.64700544,0.6900622,0.41052428,0.43466905,0.3788063,0,0,1,2
332,0.65773696,0.36713293,0.5755774,0.52893263,0.6327172,0.6472591,0.69070405,0.41404903,0.43628538,0.379926,0,0,1,2
333,0.65934604,0.366158,0.5750184,0.53087825,0.6336381,0.64755356,0.6911866,0.4173535,0.43816575,0.38102013,0,0,1,2
334,0.66100204,0.36505964,0.5744328,0.5328307,0.6345528,0.647658,0.6916546,0.42072,0.43979344,0.38216257,0,0,1,2
335,0.66261786,0.36395574,0.5738678,0.5347793,0.63514465,0.64746916,0.69222206,0.424035,0.44137394,0.3833865,0,0,1,2
336,0.66425747,0.36286896,0.57326883,0.5367128,0.63572454,0.6470423,0.69306666,0.4271252,0.44296968,0.3847329,0,0,1,2
337,0.6658797,0.36172083,0.5726517,0.5384915,0.6362176,0.6466841,0.69390017,0.4301624,0.44461408,0.38592407,0,0,1,2
338,0.6673126,0.36048895,0.57201767,0.54011273,0.63654256,0.64634407,0.69464433,0.43346465,0.44634378,0.38689744,0,0,1,2
339,0.66845095,0.35938337,0.57154334,0.54156417,0.6367916,0.64591724,0.6952857,0.43675432,0.4480375,0.38779142,0,0,1,2
340,0.66957515,0.3582554,0.571064,0.54302984,0.63700986,0.64549816,0.6959241,0.4400753,0.44963384,0.38865831,0,0,1,2
341,0.6706814,0.35706085,0.5706961,0.5444745,0.6371072,0.6450268,0.696525,0.44353968,0.45104873,0.3894781,0,0,1,2
342,0.67178196,0.35580546,0.5703937,0.545857,0.63708436,0.6444572,0.69743496,0.44699898,0.45230645,0.39030975,0,0,1,2
343,0.6728835,0.35455868,0.5701451,0.54706466,0.63711035,0.6437343,0.6982674,0.45032078,0.4535796,0.3909948,0,0,1,2
344,0.67406565,0.35294008,0.570104,0.5486547,0.6368451,0.64297026,0.69905967,0.45353428,0.454918,0.39126328,0,0,1,2
345,0.67520607,0.35141286,0.57007116,0.5503062,0.63650554,0.6422344,0.6998419,0.45682362,0.45615417,0.39144206,0,0,1,2
346,0.67634994,0.34985474,0.5699838,0.55194145,0.6361978,0.64140755,0.7005806,0.46017763,0.4572362,0.39165646,0,0,1,2
347,0.6774961,0.34843183,0.56965804,0.5536804,0.6358695,0.64064515,0.70125663,0.4635124,0.45834625,0.39186022,0,0,1,2
348,0.67868227,0.3470487,0.5692934,0.5554053,0.6354572,0.64000875,0.70192987,0.46679726,0.45944297,0.39207023,0,0,1,2
349,0.6798991,0.34561378,0.5692072,0.55713063,0.63484335,0.6392953,0.70264065,0.47019136,0.4604772,0.39222267,0,0,1,2
350,0.68087965,0.34401646,0.56903946,0.5587551,0.63403153,0.63863385,0.7033426,0.4735833,0.4615366,0.39235723,0,0,1,2
351,0.68152136,0.34224063,0.5687793,0.560217,0.6332283,0.63769704,0.704046,0.47697422,0.46266147,0.39248604,0,0,1,2
352,0.6821645,0.3404549,0.5685058,0.5616808,0.6324371,0.6366586,0.7046974,0.48035324,0.46378723,0.3925721,0,0,1,2
353,0.6828077,0.33866882,0.5682188,0.5631591,0.6317058,0.63542706,0.7051323,0.483754,0.46482462,0.39248234,0,0,1,2
354,0.68335694,0.33678657,0.5680553,0.56476885,0.6309686,0.63405555,0.7055858,0.4873934,0.46566764,0.3923467,0,0,1,2
355,0.6838914,0.33483976,0.5677344,0.5661421,0.63012654,0.63255745,0.7060006,0.49109972,0.46633822,0.3922063,0,0,1,2
356,0.6845338,0.33272514,0.56732583,0.5672821,0.629366,0.6310385,0.7064464,0.4946647,0.46688646,0.39205712,0,0,1,2
357,0.685176,0.33061084,0.56686825,0.5684135,0.6286578,0.6294029,0.7069868,0.49822098,0.46728593,0.3918702,0,0,1,2
358,0.6858181,0.32862502,0.56635475,0.56949556,0.6279021,0.62780017,0.70753586,0.50212884,0.46741316,0.39166784,0,0,1,2
359,0.68643147,0.3266492,0.565722,0.5706069,0.6271607,0.62606853,0.7081228,0.506197,0.467419,0.39140204,0,0,1,2
360,0.68697655,0.32465264,0.56515867,0.5715993,0.6264952,0.6241397,0.7087501,0.51026464,0.46731913,0.39099246,0,0,1,2
361,0.6875824,0.32255432,0.5646881,0.57252103,0.62588096,0.62219495,0.7095347,0.5137892,0.46726164,0.39043552,0,0,1,2
362,0.68825495,0.32034078,0.5642979,0.5736496,0.62531084,0.62025714,0.71027553,0.51726294,0.46668968,0.38956693,0,0,1,2
363,0.6891662,0.31795663,0.56375325,0.57506526,0.6249057,0.618336,0.7109914,0.5210342,0.46550938,0.38866824,0,0,1,2
364,0.69004816,0.31544226,0.5631653,0.5765504,0.624587,0.6161293,0.7117807,0.5248809,0.46435878,0.38762894,0,0,1,2
365,0.6908223,0.31283095,0.56255233,0.57804835,0.62430525,0.6138467,0.71253246,0.528698,0.46333703,0.3865817,0,0,1,2
366,0.69139016,0.3101114,0.5620379,0.5795571,0.6239087,0.6115514,0.7132521,0.5324593,0.4622577,0.38544115,0,0,1,2
367,0.69196475,0.3074115,0.5616417,0.5813225,0.62345606,0.6092699,0.7140434,0.536251,0.4608742,0.38451403,0,0,1,2
368,0.6925959,0.30477774,0.5613946,0.58326864,0.6230509,0.607036,0.71482706,0.54004604,0.45931578,0.38370585,0,0,1,2
369,0.6931766,0.30215716,0.56118137,0.5852219,0.6225071,0.6047121,0.7156393,0.54374117,0.45805478,0.38273713,0,0,1,2
370,0.6936997,0.29954642,0.5609999,0.58715445,0.62184757,0.6023891,0.7166083,0.547202,0.45657462,0.38182923,0,0,1,2
371,0.69421786,0.29692256,0.560727,0.5890557,0.6211982,0.59998375,0.7175415,0.55043185,0.45498738,0.38096583,0,0,1,2
372,0.69465744,0.29428008,0.5604101,0.5909014,0.62050545,0.59757227,0.71865714,0.55366355,0.4534328,0.38007084,0,0,1,2
373,0.69497,0.29152134,0.56005204,0.592731,0.61974627,0.5951091,0.71957666,0.55701846,0.451956,0.379117,0,0,1,2
374,0.6952758,0.2888817,0.5595596,0.5944718,0.6189955,0.5928133,0.720422,0.5603763,0.45038897,0.37814817,0,0,1,2
375,0.69571567,0.28620997,0.55905575,0.59614414,0.61822283,0.59053445,0.7212461,0.56386596,0.44868842,0.37695253,0,0,1,2
376,0.6961586,0.28352654,0.55856556,0.5978339,0.61738414,0.5882126,0.72205776,0.5674116,0.44695228,0.37570655,0,0,1,2
377,0.6965876,0.2808104,0.5581366,0.59954727,0.61649954,0.58585966,0.7228606,0.57095766,0.44523898,0.37442803,0,0,1,2
378,0.69701654,0.27818492,0.5575705,0.60111755,0.61597604,0.58326477,0.7235993,0.5745491,0.44348398,0.37316465,0,0,1,2
379,0.6974794,0.27548093,0.5569248,0.60256827,0.61568236,0.58034146,0.72434807,0.5782006,0.44166264,0.37191233,0,0,1,2
380,0.69770586,0.2725675,0.55623597,0.6040159,0.61535484,0.57779944,0.72471285,0.58184713,0.43984115,0.37066007,0,0,1,2
381,0.6977714,0.26966137,0.55557346,0.6054316,0.6150212,0.5752986,0.72500277,0.5852753,0.4381659,0.36960366,0,0,1,2
382,0.6974853,0.26691216,0.5546457,0.6070698,0.61482286,0.5725572,0.725233,0.5885605,0.43654725,0.3686958,0,0,1,2
383,0.69695294,0.26428387,0.55304605,0.60872763,0.614666,0.56969386,0.725373,0.5918276,0.4351081,0.36785892,0,0,1,2
384,0.6964215,0.2615781,0.5512999,0.6104175,0.614679,0.56670594,0.7255006,0.5952073,0.43425313,0.36703488,0,0,1,2
385,0.69588983,0.25891978,0.54952955,0.61214745,0.6147749,0.56365645,0.7256165,0.5986062,0.4333382,0.3662184,0,0,1,2
