classe,Standardabweichung_y,Variance_z,Variance_y,Standardabweichung_z,Effektivwert_x,Mittlere_Absolute_Abweichung_y,Effektivwert_y,Standardabweichung_x,Mittelwert_x,Variance_x,Mittlere_Absolute_Abweichung_x,Mittlere_Absolute_Abweichung_z
2,166.104,526282,27618.2,725.09,675.132,136.619,599.226,339.734,583.424,115535.0,277.473,419.953
2,164.673,240944,27144.3,490.615,662.442,124.145,578.186,335.172,571.392,112453.0,270.377,386.608
2,162.019,247644,26276.3,497.39,672.311,114.08,565.407,335.875,582.4,112925.0,274.611,393.519
2,159.456,256304,25451.8,506.011,683.525,117.839,571.803,346.726,589.056,120340.0,283.06,400.208
2,164.821,269106,27193.1,518.495,655.78,127.726,584.611,333.347,564.736,111232.0,271.379,416.091
2,172.59,252568,29817.2,502.31,699.213,133.306,586.849,335.661,613.376,112781.0,275.501,401.677
2,161.552,250414,26125.1,500.164,694.794,124.258,581.238,335.802,608.256,112876.0,276.492,401.02
2,169.598,246323,28792.3,496.061,699.494,126.177,576.427,349.004,606.208,121926.0,290.542,385.46
2,163.526,267386,26767.5,516.835,653.176,126.121,583.264,348.483,552.448,121562.0,278.317,402.427
2,166.099,249387,27616.6,499.137,664.072,123.346,576.142,334.462,573.696,111977.0,273.141,397.638
2,160.801,251278,25882.7,501.025,687.921,110.637,565.059,344.924,595.2,119092.0,284.454,397.577
2,154.264,259065,23821.2,508.73,687.921,110.53,569.391,332.247,602.368,110499.0,273.424,401.312
2,157.347,266579,24782.7,516.054,695.878,117.494,576.881,339.417,607.488,115319.0,278.475,399.36
2,160.709,268467,25853.3,517.879,671.726,117.875,572.891,338.241,580.352,114521.0,279.816,408.142
2,156.565,278894,24537.0,527.84,688.112,119.303,581.351,337.236,599.808,113842.0,280.951,422.441
2,168.534,250640,28432.0,500.389,673.674,126.911,584.443,353.143,573.696,124835.0,287.07,404.868
2,164.51,253513,27090.8,503.249,668.204,127.679,581.577,341.734,574.208,116899.0,274.277,404.968
2,171.432,246529,29418.3,496.269,693.614,127.663,581.126,350.082,598.784,122680.0,287.228,396.467
2,157.884,235057,24952.2,484.584,689.491,114.362,567.431,336.861,601.6,113589.0,275.302,392.356
2,167.827,251734,28194.0,501.48,683.045,128.651,579.827,332.351,596.736,110568.0,272.586,401.449
2,163.995,248929,26921.3,498.678,685.822,124.48,580.449,338.923,596.224,114984.0,280.57,384.986
2,166.575,274830,27775.1,523.98,689.444,124.485,574.319,342.642,598.272,117521.0,280.421,417.157
2,160.647,259166,25833.3,508.829,672.213,125.587,586.402,348.666,574.72,121689.0,283.123,403.147
2,159.826,258045,25569.9,507.727,709.725,119.869,576.824,342.583,621.568,117480.0,283.644,403.333
2,158.851,248197,25259.0,497.944,694.463,117.988,574.833,351.763,598.784,123861.0,290.43,398.65
2,163.166,265619,26649.9,515.125,682.133,125.56,581.689,334.599,594.432,112068.0,272.852,409.358
2,168.45,266571,28403.9,516.047,689.444,123.981,576.824,321.207,610.048,103277.0,266.398,415.135
2,163.398,260643,26725.5,510.277,705.0,120.343,573.406,358.182,607.232,128423.0,295.827,409.155
2,168.554,232778,28439.0,482.229,664.615,129.544,583.714,346.248,567.296,120008.0,277.938,386.422
2,160.641,264915,25831.2,514.441,674.938,123.44,578.526,329.475,589.056,108662.0,269.594,411.729
2,166.128,257458,27626.1,507.15,680.787,122.109,572.72,340.855,589.312,116298.0,277.864,403.792
2,166.616,258154,27788.8,507.835,687.302,132.342,592.24,334.203,600.576,111804.0,273.346,404.165
2,165.527,245972,27426.5,495.707,685.392,118.678,566.911,326.506,602.624,106713.0,266.557,395.169
2,169.033,256388,28600.7,506.094,693.897,123.604,574.547,343.553,602.88,118147.0,281.132,401.203
2,165.586,259295,27446.1,508.956,677.989,123.264,580.9,333.426,590.336,111284.0,271.556,403.618
2,164.127,245638,26964.6,495.371,704.814,121.949,576.313,345.363,614.4,119395.0,286.515,394.419
2,164.848,248031,27202.1,497.778,658.572,127.156,583.882,337.095,565.76,113747.0,273.69,389.848
2,166.276,522130,27675.4,722.225,709.54,118.597,568.355,352.236,615.936,124195.0,288.525,416.695
2,165.502,232281,27418.3,481.714,672.603,134.047,597.583,340.853,579.84,116297.0,276.444,384.079
2,194.859,339202,38007.9,582.119,726.427,148.928,577.846,410.91,599.04,169016.0,333.752,461.951
0,9597.86,30532000,92211200.0,5522.82,2855.92,7731.3,9613.91,2798.02,572.16,7836750.0,2230.86,4436.74
0,9716.79,26253200,94510500.0,5121.22,2870.1,7923.02,9729.25,2807.33,596.992,7888970.0,2232.5,3988.51
0,9997.84,23280800,100057000.0,4822.61,2931.36,8103.9,10005.2,2876.6,563.968,8283110.0,2287.7,3885.79
0,10425.9,23259200,108807000.0,4820.37,2883.05,8605.84,10435.9,2813.26,630.528,7922350.0,2274.46,3718.83
0,10007.8,17255300,100256000.0,4151.87,2781.68,8312.98,10018.4,2708.68,633.088,7344310.0,2152.25,3277.36
0,10314.3,21978600,106491000.0,4685.79,2595.04,8630.14,10331.7,2532.5,566.272,6419970.0,1989.15,3589.68
0,10982.9,20370900,120744000.0,4511.15,2646.98,9363.17,11001.5,2588.64,552.704,6707750.0,2083.58,3547.78
0,10895.2,17954500,118825000.0,4235.16,2529.72,9335.6,10897.4,2476.62,515.584,6139770.0,1966.67,3257.4
0,10976.6,18628900,120607000.0,4313.97,2339.3,9355.74,10983.1,2278.55,529.664,5196970.0,1842.89,3358.99
0,10198.5,18708600,104114000.0,4323.18,2408.01,8580.51,10202.7,2349.78,526.336,5526990.0,1845.45,3341.23
0,9830.87,20065300,96742700.0,4477.19,2250.5,8204.02,9840.32,2184.59,540.672,4777200.0,1725.84,3459.68
0,9384.42,19535900,88155600.0,4417.74,2234.28,7674.9,9402.16,2143.54,630.272,4599360.0,1723.59,3389.24
0,10746.7,21314700,115607000.0,4614.48,3076.55,9153.36,10767.6,2989.22,727.808,8944410.0,2402.71,3687.68
0,10600.0,16999600,112472000.0,4121.0,2584.84,8864.83,10601.9,2499.57,658.432,6254120.0,2022.25,3209.63
1,11464.5,25255700,131565000.0,5023.0,2945.16,9881.46,11494.3,2897.65,526.848,8404790.0,2350.88,3777.79
0,11275.7,22858500,127268000.0,4778.67,2575.43,9662.56,11289.9,2487.73,666.368,6194980.0,1992.85,3807.01
0,11545.7,24009600,133437000.0,4897.51,2864.67,9912.35,11561.9,2787.19,661.76,7776200.0,2212.11,3869.74
0,11462.8,24865500,131528000.0,4984.04,2761.1,9796.86,11477.4,2696.24,594.944,7276990.0,2174.74,4024.58
1,11632.9,27300700,135461000.0,5222.4,2842.87,10042.3,11636.9,2778.15,603.136,7725850.0,2175.51,4195.75
1,12013.7,30280100,144473000.0,5499.99,3694.23,10340.7,12023.4,3657.5,519.68,13390700.0,2903.6,4390.48
1,12409.9,26670700,154161000.0,5161.79,2823.61,10842.4,12413.7,2771.91,537.856,7691180.0,2205.04,4178.44
1,12916.7,33977400,167009000.0,5826.1,2619.38,11352.3,12926.5,2526.05,692.992,6387310.0,1998.73,4649.36
0,11690.9,24656200,136813000.0,4963.02,2040.08,9977.95,11706.9,1947.29,608.256,3795750.0,1599.16,4016.53
1,11519.8,31595300,132839000.0,5618.16,3087.84,9720.11,11546.4,3018.1,652.544,9118070.0,2477.31,4371.14
0,11206.6,28499700,125715000.0,5335.84,2299.23,9409.07,11212.5,2206.5,646.4,4873500.0,1756.39,4241.89
1,12128.8,32699000,147255000.0,5715.44,2327.88,10435.9,12143.6,2237.15,643.584,5009850.0,1786.67,4537.96
1,12094.7,24252300,146428000.0,4922.19,2202.23,10525.7,12098.8,2108.11,636.928,4448570.0,1713.84,3943.22
1,12356.5,31379100,152837000.0,5598.9,2510.56,10837.6,12357.3,2435.7,608.512,5938580.0,1896.58,4512.4
1,12766.1,30990400,163137000.0,5564.12,2609.72,11158.9,12778.8,2547.2,567.808,6494720.0,1996.73,4507.03
1,12654.6,25813800,160298000.0,5078.19,2540.06,11122.2,12656.3,2461.79,625.664,6066500.0,1949.92,4041.32
1,12361.8,26239700,152966000.0,5119.91,2890.7,10899.6,12368.6,2817.86,644.864,7948270.0,2189.83,4135.24
1,12270.4,37775300,150714000.0,6143.09,3604.53,10694.9,12278.8,3568.13,510.976,12744300.0,2711.57,4617.91
1,11920.4,24529800,142237000.0,4950.28,2944.68,10457.6,11928.8,2887.74,576.256,8347410.0,2334.46,3898.84
1,12214.5,27548600,149343000.0,5246.06,3396.8,10735.0,12216.8,3341.81,608.768,11178800.0,2723.32,4219.38
1,12774.2,32333800,163343000.0,5683.44,4467.54,11293.8,12775.8,4434.11,545.536,19681000.0,3721.42,4538.19
1,12982.5,33877200,168713000.0,5817.5,4725.99,11440.7,12989.4,4698.04,513.28,22093600.0,3835.66,4590.35
1,10584.9,27301300,112152000.0,5222.45,4913.72,8958.86,10595.2,4880.38,571.392,23842000.0,3952.28,4059.61
0,10480.6,27446700,109952000.0,5236.34,4083.94,8732.52,10502.7,4052.08,509.184,16435800.0,3272.37,4169.69
1,11551.0,35330700,133559000.0,5940.99,5274.9,9755.75,11561.6,5239.14,613.12,27476100.0,4387.17,4702.0
1,11496.7,30022300,132307000.0,5476.52,4018.33,9867.88,11499.7,3958.84,688.896,15688100.0,3282.25,4416.59
1,11242.3,36196700,126516000.0,6013.36,3585.02,9512.81,11251.8,3551.66,487.936,12626900.0,2899.36,4615.32
1,11054.2,31603200,122317000.0,5618.86,3803.19,9354.51,11057.3,3730.59,739.584,13931200.0,3014.97,4441.96
1,11473.6,25134500,131776000.0,5010.93,5572.51,9809.86,11501.2,5535.61,640.256,30673600.0,3558.41,3926.62
1,11392.8,31589100,129926000.0,5617.61,3189.46,9708.86,11397.5,3116.47,678.4,9722120.0,2490.37,4430.27
1,11603.6,23982400,134778000.0,4894.74,3132.2,10083.7,11615.4,3085.5,538.88,9529810.0,2491.08,3908.96
0,11096.7,27327800,123259000.0,5224.98,3434.76,9389.96,11114.5,3390.75,548.096,11508700.0,2759.94,4125.88
1,10992.6,23240300,120959000.0,4818.41,5259.06,9403.43,10996.5,5230.02,551.936,27380500.0,4288.32,3864.08
0,10548.0,27055700,111371000.0,5198.91,3787.07,8966.82,10569.5,3737.4,611.328,13982200.0,3052.41,4063.23
1,11011.9,27456900,121383000.0,5237.31,4088.31,9300.21,11022.3,4059.7,482.816,16497700.0,3220.21,4102.47
1,13055.4,35300700,170614000.0,5938.47,4217.74,11527.5,13058.6,4170.54,629.248,17410800.0,3393.86,4719.46
1,11986.7,22859300,143826000.0,4778.75,4498.02,10422.6,11993.7,4479.14,411.648,20082800.0,3680.15,3789.75
1,12157.1,26608700,147944000.0,5155.78,3816.03,10685.0,12160.6,3773.63,567.296,14254500.0,3004.94,4145.9
1,11544.0,30215400,133398000.0,5494.11,3410.71,9956.49,11552.5,3339.57,692.992,11163900.0,2666.38,4299.29
1,11163.2,36950000,124741000.0,6075.61,3769.46,9506.17,11185.0,3717.78,622.08,13835700.0,2953.57,4501.49
1,11334.0,22722600,128589000.0,4764.44,4457.39,9706.52,11337.8,4421.4,565.248,19568400.0,3590.16,3766.52
0,10844.8,21041800,117728000.0,4584.84,3238.02,9147.93,10848.9,3194.91,526.592,10217700.0,2512.83,3621.95
0,10558.3,20399600,111589000.0,4514.34,3140.39,8916.54,10565.1,3057.91,715.008,9360180.0,2420.08,3560.2
0,11250.2,26368600,126693000.0,5132.47,2534.92,9583.9,11262.0,2448.87,654.848,6002980.0,1973.09,4044.24
1,11591.8,29150400,134503000.0,5396.41,3256.84,9854.96,11606.8,3189.59,658.432,10183700.0,2487.59,4335.46
0,10986.8,26856500,120830000.0,5179.74,3243.64,9243.89,10998.6,3193.51,568.064,10208700.0,2589.35,4214.88
0,10444.6,21610600,109199000.0,4646.4,2466.48,8644.51,10467.2,2376.33,660.736,5652590.0,1807.32,3633.48
0,11028.2,26192200,121743000.0,5115.27,2514.59,9269.35,11035.5,2419.19,686.08,5858330.0,1945.03,4064.45
0,11043.0,33605000,122071000.0,5794.08,2218.27,9226.54,11058.6,2149.29,548.864,4624080.0,1731.83,4615.34
0,10924.1,26418200,119455000.0,5137.3,2408.48,9243.77,10933.4,2337.01,582.4,5467070.0,1827.55,4118.03
1,12036.0,30282600,145009000.0,5500.21,2468.42,10415.0,12041.2,2385.71,633.6,5697330.0,1850.98,4309.97
1,11553.9,26841000,133627000.0,5178.24,2932.02,9910.28,11564.8,2882.7,535.552,8318250.0,2291.91,4188.13
0,11301.0,30438700,127841000.0,5514.37,2430.14,9491.42,11316.3,2375.81,510.976,5650130.0,1912.88,4415.3
0,11121.4,23786600,123809000.0,4874.71,2043.27,9505.27,11142.3,1937.48,648.96,3757580.0,1530.96,3925.89
0,11022.8,24312000,121624000.0,4928.26,2489.37,9346.85,11027.3,2423.63,568.32,5879850.0,1914.45,3896.85
0,10571.1,20803200,111860000.0,4558.77,2303.73,8833.67,10583.8,2229.7,579.328,4976530.0,1802.09,3653.05
0,10717.3,23052600,114976000.0,4798.91,3164.62,9081.39,10729.2,3137.87,410.624,9856060.0,2543.64,3734.08
0,10269.3,19268000,105565000.0,4387.33,2866.24,8529.58,10275.7,2797.46,624.128,7833630.0,2217.63,3491.22
0,9737.22,17289400,94908400.0,4155.97,2893.69,8031.22,9742.77,2805.01,710.912,7875950.0,2225.02,3304.61
0,8878.1,17400400,78899500.0,4169.29,2355.45,7244.31,8887.98,2274.6,611.84,5178980.0,1799.51,3231.2
0,8697.6,19938700,75723900.0,4463.04,2242.87,7026.77,8706.18,2144.28,657.664,4602560.0,1701.23,3508.95
0,8531.05,16429000,72851600.0,4051.24,2219.83,6923.52,8540.42,2139.47,591.872,4581920.0,1645.22,3118.63
0,9214.16,17570200,84985700.0,4189.58,2117.0,7582.06,9241.74,2037.64,574.208,4156120.0,1636.39,3365.59
0,9989.46,18162800,99889200.0,4259.65,2170.33,8256.55,10012.3,2082.6,610.816,4341580.0,1641.31,3333.87
0,10095.6,17401600,102022000.0,4169.44,2223.12,8417.26,10112.2,2132.13,629.504,4550540.0,1716.35,3269.29
0,10265.6,24119900,105488000.0,4908.74,2442.12,8487.23,10278.6,2347.85,672.0,5517910.0,1871.23,3804.27
0,9767.43,18489600,95498200.0,4297.8,2179.64,8111.88,9771.15,2111.52,540.672,4462970.0,1696.26,3364.43
0,10134.3,20728900,102806000.0,4550.62,2634.81,8346.21,10148.8,2564.13,606.208,6581320.0,2046.49,3579.87
0,10657.5,23498300,113696000.0,4845.08,2311.13,8866.95,10672.9,2236.08,584.192,5005040.0,1804.64,3897.92
0,9377.64,19195100,88028100.0,4379.03,2688.73,7631.67,9390.58,2595.07,703.488,6741120.0,2072.6,3386.51
0,10422.5,24091400,108738000.0,4905.84,2812.79,8705.42,10428.7,2747.47,602.624,7556170.0,2180.29,3879.41
0,9857.05,20922800,97258800.0,4571.85,2517.44,8152.03,9878.68,2441.0,615.68,5964430.0,1959.83,3572.62
0,9553.0,22111500,91351300.0,4699.94,3062.7,7822.64,9565.35,2995.68,637.184,8983080.0,2425.36,3725.53
0,9304.99,22218700,86669500.0,4711.31,2961.15,7637.74,9315.87,2889.39,647.936,8356920.0,2342.16,3790.74
0,8496.66,24330200,72265500.0,4930.1,3101.08,6773.12,8511.74,3056.39,524.544,9350890.0,2466.62,3883.31
0,9334.0,26364800,87210800.0,5132.1,2856.87,7292.22,9334.17,2794.67,592.896,7818010.0,2152.5,4058.94
0,8547.87,19718600,73139100.0,4438.34,3208.99,6833.5,8563.45,3147.96,622.848,9919590.0,2524.77,3483.57
0,9768.59,26075200,95520900.0,5103.84,3274.06,7970.67,9772.27,3210.49,642.048,10317600.0,2584.08,4079.18
0,9413.82,23543200,88708700.0,4849.71,3012.31,7648.68,9422.08,2961.59,550.4,8779820.0,2365.41,3836.48
0,10028.9,25203900,100680000.0,5017.84,3063.97,8060.37,10041.3,2989.65,670.72,8946980.0,2342.93,4011.77
0,9468.99,19897700,89751500.0,4458.45,2802.93,7680.38,9477.59,2738.89,595.712,7509030.0,2194.87,3427.47
0,10181.1,23788300,103758000.0,4874.89,2614.16,8235.03,10195.5,2551.64,568.32,6517360.0,2000.1,3833.76
0,10471.8,23236900,109768000.0,4818.05,2813.21,8741.39,10490.6,2730.94,675.328,7465520.0,2187.59,3715.21
0,9949.08,20453400,99083400.0,4520.29,2752.82,8235.73,9961.18,2679.51,631.04,7186970.0,2139.23,3567.78
0,10078.8,17598800,101684000.0,4192.99,2572.95,8426.17,10088.3,2497.88,616.96,6245660.0,2037.85,3214.82
0,10570.3,21676900,111844000.0,4653.52,2688.17,8834.2,10579.3,2639.75,507.904,6975270.0,2132.6,3647.0
0,11161.1,17350900,124696000.0,4163.36,2333.16,9429.75,11169.8,2259.03,583.424,5108340.0,1801.48,3273.54
0,11320.7,19947500,128287000.0,4464.02,2297.15,9664.58,11336.7,2242.76,496.896,5035020.0,1764.01,3556.18
0,11134.6,21729000,124102000.0,4659.11,2362.76,9423.83,11145.5,2282.57,610.304,5215360.0,1810.67,3637.88
1,11413.7,27613500,130404000.0,5252.23,2509.31,9753.09,11420.2,2432.86,614.656,5924760.0,1961.11,4111.41
0,9658.36,19835000,93377200.0,4451.43,2232.59,7996.32,9663.97,2162.84,553.728,4682540.0,1737.19,3532.33
0,9059.16,16154000,82150400.0,4017.2,2357.01,7425.74,9080.23,2280.15,596.992,5204290.0,1818.45,3184.18
0,10755.6,23294700,115798000.0,4824.04,3053.9,9084.35,10764.4,2995.49,594.432,8981930.0,2368.15,3853.37
0,10882.2,20595000,118540000.0,4535.9,2671.12,9295.79,10893.6,2604.26,593.92,6788950.0,2073.64,3574.48
1,11610.1,24075500,134929000.0,4904.23,3193.47,10022.3,11613.2,3123.94,662.784,9768740.0,2538.44,3828.95
0,11232.9,27192900,126305000.0,5212.08,2334.84,9617.15,11255.8,2268.48,552.704,5151150.0,1818.11,4121.95
1,11351.6,25287300,128989000.0,5026.14,2984.14,9726.01,11361.4,2926.14,585.472,8570890.0,2298.34,3928.64
1,11890.3,30102400,141521000.0,5483.82,3028.91,10334.1,11905.4,2970.78,590.592,8834360.0,2358.76,4369.3
1,11793.4,30839700,139223000.0,5550.58,2969.27,10122.6,11803.7,2908.0,600.064,8464950.0,2360.11,4326.18
1,12254.4,31860600,150319000.0,5641.69,2808.68,10619.0,12267.5,2739.04,621.568,7509860.0,2222.67,4485.57
1,12679.0,30202600,160917000.0,5492.94,2918.2,11065.9,12682.4,2838.25,678.4,8063720.0,2280.09,4366.33
1,12778.5,32892200,163455000.0,5732.31,2484.48,11274.7,12779.3,2436.25,487.168,5941250.0,1958.63,4509.93
0,11604.9,26592800,134809000.0,5154.24,2344.41,9940.32,11635.1,2285.62,521.728,5229270.0,1858.18,4094.95
1,11486.1,25470600,132063000.0,5044.32,2018.91,9779.97,11494.8,1941.49,553.728,3773170.0,1559.51,4005.19
1,11392.0,26425500,129908000.0,5138.0,2288.16,9761.44,11393.1,2212.87,582.144,4901680.0,1750.58,4173.0
1,12087.0,33720900,146242000.0,5804.06,2545.87,10378.5,12090.1,2473.58,602.368,6124720.0,1930.98,4694.04
1,12055.8,24609800,145487000.0,4958.34,2381.89,10461.3,12060.8,2298.31,625.408,5287540.0,1781.9,3988.53
1,12610.5,32111000,159184000.0,5663.82,3213.41,11088.6,12610.5,3147.14,649.216,9914420.0,2513.65,4501.46
1,12679.1,27567900,160919000.0,5247.88,2586.84,11121.3,12687.4,2523.64,568.32,6375140.0,2030.3,4330.68
1,12605.9,28817600,159069000.0,5365.52,2711.88,11066.7,12614.8,2661.53,520.192,7090810.0,2070.25,4295.0
1,12345.9,27229700,152573000.0,5215.6,3552.18,10782.7,12351.1,3499.4,610.048,12258100.0,2856.51,4144.73
1,12085.7,36591400,146211000.0,6046.06,3620.69,10454.9,12088.7,3550.78,708.096,12620600.0,2858.46,4569.59
1,12487.6,34742400,156096000.0,5891.32,2990.44,10976.5,12490.6,2929.88,598.784,8592760.0,2337.52,4562.32
1,12288.7,27524700,151163000.0,5243.78,3090.54,10807.9,12296.7,3038.17,566.528,9239700.0,2386.01,4249.28
1,12689.0,32524300,161171000.0,5700.15,3322.35,11199.2,12689.1,3279.28,533.248,10764400.0,2622.29,4509.86
1,12997.7,37048600,169110000.0,6083.71,4954.41,11495.6,12998.6,4899.97,732.416,24033800.0,4008.68,4804.28
1,11350.8,35876600,128969000.0,5986.71,4992.79,9569.56,11357.6,4955.16,611.84,24578200.0,3973.75,4673.09
0,10540.5,26310800,111213000.0,5126.84,3781.97,8901.58,10546.5,3747.33,510.72,14056500.0,3024.71,4089.52
1,11877.0,31289500,141204000.0,5590.9,4034.64,10303.1,11889.4,3991.86,585.984,15950900.0,3168.89,4371.38
1,11747.2,30323000,138136000.0,5503.88,5217.18,10106.4,11757.6,5189.46,537.088,26957400.0,4382.82,4286.45
1,11248.0,26250000,126645000.0,5120.91,5664.83,9660.03,11256.3,5614.55,753.152,31554700.0,4616.64,4053.16
1,11026.7,24396400,121709000.0,4936.8,4082.19,9484.59,11031.6,4036.12,611.584,16306600.0,3162.37,3799.06
1,11870.7,29183800,141056000.0,5399.5,5284.27,10180.9,11892.7,5242.6,662.272,27512400.0,4230.22,4340.72
1,11591.4,30049100,134494000.0,5478.96,2833.44,9984.57,11594.0,2774.22,576.256,7703990.0,2253.45,4384.97
1,12079.5,27948800,146060000.0,5284.02,3875.76,10492.9,12080.5,3832.18,579.584,14700300.0,2972.48,4158.21
1,11462.0,29379600,131508000.0,5417.58,4251.46,9723.26,11471.8,4198.91,666.368,17648500.0,3287.52,4263.27
1,11624.6,32147600,135267000.0,5667.05,3471.51,10021.0,11628.2,3416.25,616.96,11682500.0,2773.66,4503.87
1,11365.9,28019200,129312000.0,5290.67,3927.37,9730.97,11379.1,3866.75,687.36,14966700.0,3124.54,4102.11
1,11374.1,30460000,129500000.0,5516.3,4378.6,9767.34,11394.5,4331.12,643.072,18777400.0,3494.64,4349.19
1,13015.1,33646400,169562000.0,5797.65,4612.39,11571.7,13017.6,4544.89,786.176,20676700.0,3637.36,4440.06
1,12684.6,25815900,161061000.0,5078.39,3287.69,11307.5,12686.8,3240.02,557.824,10508300.0,2625.83,4089.18
1,11781.4,29426700,138939000.0,5421.92,5641.5,10156.0,11792.4,5625.93,418.816,31682800.0,4528.22,4280.14
1,11308.8,28005400,128017000.0,5289.36,4365.64,9574.82,11313.1,4317.14,648.96,18656400.0,3406.22,4144.34
1,11600.9,28516200,134716000.0,5337.38,3755.75,10042.3,11602.8,3698.17,655.104,13690200.0,2959.75,4214.33
1,11402.6,27085000,130149000.0,5201.73,3561.87,9841.38,11407.4,3491.66,703.744,12203900.0,2702.73,4134.42
0,10932.9,23269100,119648000.0,4821.39,3247.81,9295.76,10938.4,3178.55,667.136,10113300.0,2540.65,3874.58
0,10333.2,22128500,106881000.0,4701.74,2757.51,8592.33,10345.1,2693.13,592.384,7260220.0,2157.54,3749.97
0,10828.7,26699300,117378000.0,5164.55,2940.84,9041.86,10846.7,2885.6,567.296,8335030.0,2230.8,3991.01
0,10988.4,26338300,120866000.0,5129.51,2981.65,9248.18,10990.5,2905.7,668.672,8451550.0,2318.22,3999.78
1,11439.5,31835900,130993000.0,5639.51,2240.72,9528.16,11460.1,2151.0,627.712,4631450.0,1712.08,4575.16
0,11224.9,27499000,126124000.0,5241.33,2801.3,9394.25,11238.7,2734.24,609.28,7483540.0,2223.06,4212.02
0,10939.1,28164700,119785000.0,5304.39,2312.77,9217.49,10946.8,2236.43,589.312,5006640.0,1738.04,4250.23
1,11390.6,29954100,129877000.0,5470.3,2595.53,9656.52,11403.6,2524.66,602.368,6380310.0,2023.32,4426.5
1,12406.8,27925200,154082000.0,5281.79,2504.49,10844.6,12414.7,2405.44,697.344,5791950.0,1917.56,4204.75
1,11805.6,29590500,139511000.0,5436.99,2623.12,10201.7,11815.9,2553.8,599.04,6528440.0,2055.65,4286.98
1,12014.4,39440500,144490000.0,6277.03,2814.09,10218.3,12036.3,2746.43,613.376,7550430.0,2173.95,5018.9
0,10906.7,26558000,119076000.0,5150.86,2324.11,9233.52,10916.8,2244.07,604.672,5040890.0,1793.67,4111.01
0,11124.5,22667900,123879000.0,4758.7,2506.92,9432.5,11143.5,2420.98,650.752,5867030.0,1923.92,3732.24
0,11389.3,27385900,129845000.0,5230.54,2314.47,9700.07,11396.3,2228.88,623.616,4972860.0,1757.25,4171.55
1,11437.9,23665300,130955000.0,4862.27,3041.33,9719.43,11452.2,3000.21,498.432,9010260.0,2376.18,3781.86
0,10316.4,22390500,106535000.0,4729.49,2715.7,8591.25,10328.7,2660.81,543.232,7087010.0,2142.01,3792.51
0,9511.18,18741200,90553000.0,4326.95,2591.93,7748.78,9529.89,2528.74,568.832,6400930.0,2036.34,3361.39
0,9691.5,19344200,94019200.0,4396.0,2441.51,7934.45,9701.87,2372.28,577.28,5633340.0,1894.54,3420.39
0,8684.26,20732100,75491900.0,4550.98,2122.21,7026.04,8692.37,2016.14,662.528,4068890.0,1596.14,3660.48
